title	url	time	summary	content
EURUSD Eyeing 1.1150 Ahead of German and US Inflation Figures	https://www.dailyfx.com/forex/market_alert/2019/07/30/EURUSD-Eyeing-1.1150-Ahead-of-German-and-US-Inflation-Figures.html	1564479000	EURUSD recovered some lost ground in the morning session ahead of US and German inflation figures.$$$$Eurozone confidence worsened in July as global uncertainties keep investors worried about risk $$$$Key focus on US and German inflation figures for insight into upcoming Central Bank policy decisions.	As the US dollar continues to rally on an expected dovish stance from the Fed, EURUSD will see some movement throughout the day as inflation figures will be released for both the dollar and the euro. The pair remained unsettled in the overnight session supported by weaker than expected French Q2 GDP, coming in at 0.2%, below expectations of 0.3%. The pair has been trading near 2-year lows on the back of USD strength which took the dollar index to two-month highs of 97.75.$$$$EURUSD Q3 Forecast.$$$$But the euro regained some strength in the beginning of the morning session as the pair was pushing higher towards the 1.1150 barrier ahead of the latest round of Eurozone confidence data.$$$$Both industrial and services confidence worsened in July leading to a decreased in the overall economic confidence within the Eurozone. Consumer confidence managed to pick up 0.6 points in July to -6.6 after dipping to -7.2 in June, well above its long-term average of -10.7 and moving closer to its highest level of -1.4 registered in May 2000. Economic confidence fell from 103.3 to 102.7 in the month of July, as continued trade wars, Brexit uncertainty and slowing growth keep investor confidence tilted to the downside.$$$$Last week the ECB decided to leave rates unchanged in its July meeting, but it adjusted its forward guidance to reflect the growing need for a rate cut to happen. It mentioned that rates will be kept at current or lower levels until the first half of 2020, hinting that Mario Draghi is prepared to lower rates further into negative territory before he leaves office at the end of October, possibly taking the deposit rate to -0.5% with the likelihood of a tiered margin system to counteract the effects negative rates have on banks’ profitability. Special focus will be on inflation figures for the Eurozone which will be release on Wednesday, as a continued slump in prices will increase the likelihood of a rate cut happening at the next ECB rate decision meeting taking place on September 12.$$$$ Euro Forecast Trading Guide.$$$$Focus will shift towards German and US inflation figures released later today, where weaker than expected German data will see the euro face continued selling pressure. PCE data from the US will see some moves in the pair as a weaker reading will lead to some initial dollar weakness but that may be quickly corrected as lower inflation will further support the need for a rate cut from the Fed in their July meeting to be held tomorrow, which will provide a driver for USD.$$$$Eurozone Debt Crisis: How to Trade Future Disasters – Martin Essex, MSTA, Analyst and Editor.$$$$KEY TRADING RESOURCES:$$$$--- Written by Daniela Sabin Hathorn, Junior Analyst.$$$$To contact Daniela, email her at Daniela.Sabin@ig.com.$$$$Follow Daniela on Twitter @HathornSabin.
EURUSD Hit by Weak PMI Data, ECB Needs to Get Aggressive	https://www.dailyfx.com/forex/market_alert/2019/07/24/EURUSD-Hit-by-Weak-PMI-Data-ECB-Needs-to-Get-Aggressive.html	1563956640	 German economy ‘under strain’ as manufacturing hits a seven-year low.  $$$$ Pressure firmly on ECB to boost ailing economy as growth tipped to slow further.  	 Q3 2019 EUR Forecast and USD Top Trading Opportunities and Forecasts $$$$ The latest set of Markit PMIs highlights the weakness in growth and inflation across the Euro-Zone and puts added pressure on the ECB to act, and act quickly. German manufacturing hit an 84-month low, while the German composite PMI fell to its joint-lowest level in six years.  $$$$ All four Euro-Zone PMIs missed expectations in July and, according to Chris Williamson, chief business economist at IHS Markit,  $$$$ “The eurozone economy relapsed in July, with the PMI giving up the gains seen in May and June to signal one of the weakest expansions seen over the past six years. The pace of GDP growth looks set to weaken from the 0.2% rate indicated for the second quarter closer to 0.1% in the third quarter.” $$$$ Keep up to date with all key economic data and event releases via the DailyFX Economic Calendar $$$$ Tomorrow’s ECB meeting now takes on even more importance and may see action and not just forward guidance from outgoing ECB President Mario Draghi. Ahead of the PMI data, the central bank was expected to outline a host of measures to help boost the economy, including rate cuts and a re-start of the QE program, but it may well be that President Draghi cuts rates tomorrow, probably by 10bps, to try and get ahead of the curve. $$$$ ECB Rate Decision Webinar Live From 11.30 GMT $$$$ Retail traders are 71.6% net-long EURUSD according to the latest IG Client Sentiment Data, a bullish contrarian indicator. However recent daily and weekly positional changes give us a mixed trading bias. $$$$ We run several Trader Sentiment Webinars every week explaining how to use IG client sentiment data and positioning when looking attrade set-ups. Access the DailyFX Webinar Calendar to get all the times and links for a wide range of webinars. $$$$ What is your view on EURUSD – bullish or bearish? You can let us know via the form at the end of this piece or you can contact the author at nicholas.cawley@ig.comor via Twitter @nickcawley1. 
EURUSD Slides to Two-Year Low, Oversold Signal Flashing	https://www.dailyfx.com/forex/market_alert/2019/08/01/EURUSD-Slides-to-Two-Year-Low-Oversold-Signal-Flashing.html	1564648860	Eurozone Manufacturing PMIs warn of further manufacturing woes. $$$$EURUSD hit by weak euro, strong US dollar combination.	Q3 2019 EUR and USD Forecasts andTop Trading Opportunities.$$$$Keep up to date with all key economic data and event releases via the DailyFX Economic Calendar.$$$$The Eurozone manufacturing sector remains in a parlous state, according to Markit PMI data, led by Germany, a traditional source of strength for the single-bloc.$$$$Commenting on the final Manufacturing PMI data, Chris Williamson, Chief Business Economist at IHS Markit said: “The Eurozone PMI dashboard is a sea of red, with all lights warning on the deteriorating health of the region’s manufacturers. July saw production and jobs being cut as the fastest rates for over six years as order books continued to decline sharply. Prices fell at the sharpest rate for over three years as firms increasingly competed via discounting to help limit the scale of sales losses.” Williamson also warned that while policymakers have become increasingly alarmed at the deteriorating conditions, “there may be little that monetary policy can do to address these headwinds.”$$$$While economic woes in the Eurozone continue to weigh on the euro, the US dollar continues to rally, despite the FOMC cutting interest rates by 0.25% and halting their quantitative tightening program yesterday. Forward guidance by Fed chair Jerome Powell at the post-decision press conference was deemed by the market as not dovish enough, or even mildly hawkish – “let me be clear, what I said was it’s not the beginning of a long series of rate cuts” – leaving the US dollar free to hit a fresh 27-month high.$$$$The pair may also come under pressure from Friday’s US Labour report (NFP) with any beat of expectations (169k) or an uptick in hourly earnings likely to send the greenback even higher and EURUSD sub-1.1000. $$$$While EURSUD looks weak on the daily chart, the CCI indicator is in extreme overbought territory and this may temper any further fall in the short-term.$$$$IG Client Sentiment data shows traders are 74.2% net-long EURUSD, a bearish contrarian bias. However, recent daily and weekly positional changes suggest that EURUSD may soon reverse higher.$$$$Traders may be interested in two of our trading guides – Traits of Successful Traders and Top Trading Lessons – while technical analysts are likely to be interested in our latest Elliott Wave Guide.$$$$What is your view on EURUSD – bullish or bearish? You can let us know via the form at the end of this piece or you can contact the author at nicholas.cawley@ig.comor via Twitter @nickcawley1.
Fed's Powell Shakes the Dow and Dollar as Markets Confused on Next Steps	https://www.dailyfx.com/forex/market_alert/2019/08/01/Feds-Powell-Shakes-the-Dow-and-Dollar-as-Markets-Confused-on-Next-Step.html	1564622100	The Fed cut rates for the first time in over a decade by 25bp to 2.00-2.25% seeming to keep options for more on the table.$$$$Already pricing in multiple cuts in 2019, the market was thrown for a loop when Powell’s rhetoric seemed to waver on whether future cuts are in store.$$$$While risk was clearly fixed on the Fed, there was also considerable activity surrounding growth forecasts, trade wars and Brexit.	FOMC Talking Points: $$$$What do the DailyFX Analysts expect from the Dollar, Euro, Equities, Oil and more through the 3Q 2019? Download forecasts for these assets and more with technical and fundamental insight from the DailyFX Trading Guides page. $$$$The Federal Reserve’s monetary policy update this past session was a rollercoaster for the markets. A pivotal event in the evolution of this major central bank’s influence over the global financial markets, investors were watching closely to see if the US authority would provide another speculative foothold to the collective easing of policy worldwide. The bank would both meet expectations and disappoint in the same effort. The most tangible development from conclusion of the two-day meeting was a 25 basis point (bp) rate cut. That would lower the benchmark range to 2.00 – 2.25 percent as the first move to ease since the end of 2008 when rates essentially bottomed out at zero at the height of the Great Financial Crisis. It would also cap the second longest period between rate cuts in the modern age and set at least an interim peak far lower than what we had seen in previous decades. $$$$Chart of Global Benchmark Rates (Monthly)$$$$The rate cut itself was expected. As seen in Fed Fund futures and overnight swaps – not to mention the lift from US equities – a cut was fully priced in. Therefore, this measure alone not be the determining factor of the market’s evaluation of impact. In fact, there was a non-inconsequential probability of a 50 bp cut at this meeting (approximately 20 percent) that perhaps left the capital markets a little disappointed. That offered the Dollar a little lift and speculative appetite something of a set back. In the statement that accompanied the decision, the Fed remained optimistic on growth and employment trends while offering a relatively modest evaluation of the shortfall in inflation – certainly not enough to suggest an aggressive run of rate cuts was at hand. That said, the language would afford for interpretation that future rate cuts were possible should conditions warrant. So, not exactly a one-and-down. $$$$Chart of DXY Dollar Index and Expected Fed Cuts Through Dec 2019 and Dec 2020 (Daily)$$$$Chart of DXY Dollar Index byTradingView.$$$$The real fireworks came with Chairman Jerome Powell’s press conference half an hour after the rate decision. Perhaps realizing that at least half the market would be disappointed regardless of the outcome, the central banker seemed on the defensive and struggled to walk the fine line they aim for in order to achieve a ‘non-event’ in the market’s eyes. He would fall well short of earning the market’s confidence that growth is doing well and that the cut was justified. From there, he remarked that this was more like a ‘mid-cycle’ adjustment which was seemed much more like a one-and-done to traders. Through subsequent questions he tried to clarify that he simply meant to suggest the move wasn’t necessarily the start of a long rate cut cycle. His further rumination that ‘some previous mid-cycle adjustments have seen next moves turn out to be rate hikes’ only assured market confusion. And, in confusion, traders become acutely aware of how vested they are in risk – particularly US-based exposure. $$$$From the Dollar, there was as much back and forth as anything else with any sensitivity to the event; but it never slipped into the ‘red’ of the pre-release levels. Ultimately, if the Dollar was still climbing heading into this event with debate of a 50 bp cut in the backdrop and prevailing speculation between 50 and 75 bps worth of easing in total through year’s end, a higher probability of a single insurance cut certainly wouldn’t put it off a recovery effort. While the Dollar is not clear of resistance across the board – far from it – moves like USDJPY’s rally suggests the Greenback response is perhaps more motivated than risk aversion as of yet. The most impressive move, however, would have to go to the EURUSD which cleared 1.1100 to trade at multi-year lows. $$$$Chart of EURUSD (Daily) $$$$The Dow and other key US indices represent risk trends with an unmistakable advantage afforded by relatively stalwart growth and the belief that the policy authority behind the market could offer additional infusions of lift should conditions start to sputter. The suggestion that they are not as willing to issue preemptive support as market participants had hoped clearly took its toll. The Dow dropped back below 27,000 while the S&P 500 held up at 2,960 but neither seemed willing to yet commit to a full deleveraging. Emerging markets and global capital markets seemed to be equally disturbed by the event, but it is the US markets that are riding on the most over-exaggerated notion of premium and therefore have the most to lose. I will be watching the ratio between the likes of the S&P 500 and the VEU closely moving forward. $$$$Chart of S&P 500 to VEU Rest of World ETF Ratio (Daily)$$$$Another measure that has been carefully calibrated towards US monetary policy these past months is gold. The precious metal has climbed alongside the speculation of impending Fed cuts. The fact that the central bank doesn’t seem as pressed to unwind as the financial system had anticipated would reasonably remove some of the winds from commodity’s sails. That said, a slower pace of accommodative shift doesn’t diminish the ultimate appeal of the market itself. Gold is a haven against stability risks that is exacerbated by the value issues with typical fiat havens which deflate in aggressive easing. The Fed has still capped his tightening cycle for the time being. Furthermore, the ECB is still on pace to reactive a dovish effort and the BOJ never stopped. Consider gold priced in a range of the major currencies. $$$$Chart of Equally-Weighted Gold Index and Consecutive Candle Reading (Weekly)$$$$While the Fed was a clear distraction for the markets this week – and will continue to be a matter the rank will have to evaluate for the context of their exposure for weeks to come – there are other themes for which we must account. Trade wars were put on pause as both Beijing and the White House said talks will resume out in September – a move that seems to echo the suggestion that China is dragging its feet in an attempt to wait out the administration’s tenure. $$$$Economic health is another systemic matter that we would tap into this past session. The Chinese PMIs reflected manufacturing still in contractionary territory, the Chicago-area manufacturing report offered up its worst reading since October 2009 and Japan consumer confidence sank deeper into malaise (37.8 when anything below 50 indicates greater pessimism). The Eurozone’s 2Q GDP reading was the most meaningful update however with 0.2 percent expansion that may have met expectations but halved the previous quarter’s expansion. The tepid growth revives the contrast we saw build relative to the US last week which can also remind us that the ECB seems to be on pace to drop back into extreme easing policy while the Fed gently eases into tepid relief. $$$$Equally-Weighted Euro Index and Rate of Change (Daily)$$$$Looking ahead to Thursday’s session, there is another run of noteworthy event risk on tap, but themes are doing a fair job of distracting from discrete updates. Global manufacturing PMIs are noteworthy, but I will be more concerned with the state of the British Pound. The ‘Sterling’ pulled up from its ‘no deal’ Brexit freefall following new Prime Minister Johnson’s abrupt position on negotiations thanks to something of a capitulatory tone he took likely to stem the bleeding. To build on that Wednesday, reports started to circulate suggesting a two-year seize fire may be reached with the European Union even as they stand separated but without all the details worked out.$$$$Chart of EURGBP and Rate of Change (Daily)$$$$It is this constant state of uncertainty against which the Bank of England rate decision will be judged. This particular gathering will draw an inordinate amount of interest for the Brexit backdrop but also the reticence from the Fed to fully give over to stimulus. Is the BOE more hawkish or dovish than the stature of the Fed? Is it higher or lower on the spectrum relative to the ECB? What insight will they offer as far as the growth implications of Brexit under the new stewardship of Boris Johnson? The answer to these questions can alter course and pace of the Pound.$$$$If you want to download my Manic-Crisis calendar, you can find the updated file here. $$$$Following the fireworks from the Fed, the market is likely more sensitive to global monetary policy and key US data. It is therefore wise to keep an eye on the BOE rate decision Thursday and Friday NFPs. Join us we cover these two events live! Sign up on the Webinar Calendar. 
EURUSD Drops as ECB Paves Way for Rate Cut and QE Restart	https://www.dailyfx.com/forex/market_alert/2019/07/25/EURUSD-Drops-as-ECB-Paves-Way-Rate-Cut-and-QE-Restart.html	1564056000	 ECB changes forward guidance towards easing, rate cut warranted in September $$$$ New round of bond purchases will be announced  $$$$ Tiered rates may be introduced to mitigate negative rate impact on banks 	 EURUSD saw some volatility prior to the announcement as the pair spiked to 1.1149 before dropping back to around 1.1120 as the ECB kept rates unchanged but signalled further monetary stimulus to come in September. $$$$ A key takeaway from this meeting are the changein the Central Bank’s forward guidance, shifting from keeping rates at current levels to keeping them at current or lower levels until mid-2020, signalling that they are prepared to lower rates in the September meeting, possibly taking the deposit rate 10 bps lower to -0.5%. Analyst views and expectations for this meeting were relatively split as some believed that the outcome would only yield information about further monetary stimulus whilst some believed the bank would take immediate action towards growing risks by cutting rates, with some analysts even predicting a 20-bps cut. This saw the EURUSD spike higher after the announcement but quickly correct lower pushing down past 1.1120 as expected. $$$$ Another key point is that the ECB is considering introducing a tiered margining system to mitigate the impact that negative rates have on banks’ profitability, meaning that lower rates are intended for longer. They also signalled further asset purchases to come but given that the ECB has purchased 2 trillion euros of bonds since 2015, it is nearing its self-imposed ceiling of not owning more than a third of a country’s debt, which could see them increase the issuer limits to allow for further stimulus. $$$$ A report released earlier this month by the IMF said that the Eurozone would continue to face unprecedented risks stemming from trade wars, Brexit and Italy, and that the ECB should keep monetary policy accommodative as the19-nation currency bloc will face slowing growth in the coming year.  $$$$ TLTROs: What they are and how the influence the economy $$$$ Negative rates and TLTROs $$$$ Focus on Draghi’s Meeting minutes for more insight into the ECB’s monetary policy and forward guidance at 1230 GMT which could see further volatility for the EUR. $$$$ Eurozone Debt Crisis: How to Trade Future Disasters – Martin Essex, MSTA, Analyst and Editor $$$$ KEY TRADING RESOURCES: $$$$ --- Written by Daniela Sabin Hathorn, Junior Analyst $$$$ To contact Daniela, email her at Daniela.Sabin@ig.com $$$$ Follow Daniela on Twitter @HathornSabin 
EUR Softer Ahead of ECB, IFO Figures Continue to Show Weakness	https://www.dailyfx.com/forex/market_alert/2019/07/25/EUR-Softer-Ahead-of-ECB-IFO-Figures-Continue-to-Show-Weakness.html	1564043400	 Weaker IFO figures reinforce a slowing German economy suggested by weaker than expected PMIs $$$$ German bond yields at their lowest level on record as investor expectations worsen $$$$ EURUSD continues to head towards two-year lows of 1.1076 ahead of ECB rate decision meeting 	 Join our analyst Nick Cawley for live coverage of the ECB rate decision meeting at 1130 GMT $$$$ The Eurozone continues to show weakness as business confidence in Germany suffers another blow. The common currency was feeling the heat of the rate decision this morning as it traded lower against most G10 currencies.  $$$$ EURUSD May Break Through Critical Support After ECB Rate Decision $$$$ EURUSD was trading mostly unchanged heading into the European open but the Euro bears managed to regain control and pushed the pair close to the 1.1128 support line in anticipation of German IFO figures to be released, ahead of the ECB rate decision meeting. EURGBP was losing some of the gains it had been steadily making since the beginning of May, but this was partly due to a rebound in sterling (GBP) as traders continue to digest the news about Boris Johnson’s election as PM. The pair was trading at month-lows of 0.8920 at the start of the session. $$$$ Business climate in Germany for the month of July was 95.7 well below expectations of 97.0, and down from the previous month’s figure of 97.4. Current sentiment continues to show weakness in the Germany economy falling below 100 to 99.4, whilst future expectations were down to 95.7. These lacklustre figures come on the back of weakening PMI figures released yesterday, where manufacturing PMI continued to fall further below the 50 line, falling two points from 45.0 to 43.1, hitting an 84-month low amidst fears that slowing growth and trade disruption could push the country into a recession. The economic boom seen in the last ten years has come to an end leading into a sideways movement that could result in a downturn.  $$$$ German Bund yields are trading at their lowest level ever, with the latest round of 10-year bonds offering a yield of minus 0.38%, down from minus 0.24% in June. The lowering yields come amid fears of a global economic slowdown which has been pushing prices of highly rated bonds higher, meaning that investors who purchase these bonds and hold them to maturity are likely to make a loss. Bond prices have been soaring in the last few months on the back of expectations that the ECB would reintroduce monetary stimulus coupled with a host of negative data from Germany, which has kept bond yields heading lower. $$$$ All four PMIs across the Eurozone failed to reach expectations, signalling one of the weakest expansions in recent years, and giving up the mild gains seen in the month of June. The case for a rate cut from the ECB is strengthening but it is unlikely that a cut will come in today’s meeting, with expectations that Mario Draghi will announce the terms of a new round of QE, cementing the basis for a 10 bps cut to come in September if economic conditions do not improve.  $$$$ Eurozone Debt Crisis: How to Trade Future Disasters – Martin Essex, MSTA, Analyst and Editor $$$$ KEY TRADING RESOURCES: $$$$ --- Written by Daniela Sabin Hathorn, Junior Analyst $$$$ To contact Daniela, email her at Daniela.Sabin@ig.com $$$$ Follow Daniela on Twitter @HathornSabin 
Stock Market Outlook: Top 3 Themes to Watch in AAPL Earnings	https://www.dailyfx.com/forex/market_alert/2019/07/30/Stock-Market-Outlook-Top-3-Themes-to-Watch-in-AAPL-Earnings.html	1564502400	AAPL is one of the world’s largest publicly traded companies and is viewed as a stock market bellwether by some – affording the company significant sway over equity sentiment.$$$$Trade war headwinds or concerns likely carry the largest implications for the broader market, while stock-specific themes may damage AAPL shares directly $$$$Interested in other stock market insight? Sign up for the Weekly Equity Webinar.	AAPL stock traded higher on Monday, likely in anticipation of quarterly results due Tuesday. The tech-giant currently stands as the second largest publicly traded company by market capitalization and some stock traders look to the corporation as a bellwether for the larger equity market. Consequently, Apple’s earnings report can carry significant implications for the entire equity market and have even sparked a currency flash crash. That said, there are various themes to watch, ranging from trade war concerns to sector-specific headwinds. Here are the three most important. $$$$The first, and likely most important theme to be cognizant of, is commentary on the ongoing US-China trade war. Any indication that the trade spat has weighed, or will weigh, on earnings more than originally anticipated will likely rattle both Apple and broad-market investors alike. Given the company’s brand loyalty, size and robust cash reserves, it is widely believed Apple is well suited to withstand transitory threats. With that in mind, Apple shares may grapple with any negative development comparatively well while the broader market – comprised of company’s that do not enjoy the same attributes as Apple – may suffer the consequences. The broader equity implications this theme can carry make it the most important on the list.$$$$Last week, Apple announced a $1 billion acquisition of Intel’s (INTC) smartphone modem business. The deal was inked to further progress Apple’s 5G technology for iPhones, but also carries consequences for another member of the tech sector – Qualcomm (QCOM). While the technology is still far from launch, the enhanced in-house capability for Apple will eventually allow Apple to avoid royalty payments to Qualcomm that total around $2 billion a year according to Bloomberg. $$$$Interested in longer-term trades? Check out our Third Quarter Forecasts for Gold, EURUSD, the Dow Jones and more.$$$$While the acquisition does not have an immediate impact for the parties involved, it may weigh on QCOM earnings in the future while allowing Apple to provide stable pricing. Therefore, what investors should look for in the earnings call on Tuesday is any commentary regarding the timeline and corresponding cost-cutting or revenue forecasts from the freshly-signed deal. This is likely to have the least impact on the broader-market, but could directly influence AAPL, INTC and QCOM. $$$$Finally, Apple investors await answers on the progress of the corporation’s services arm. Under CEO Tim Cook, the iPhone-maker has pursued an expansion of paid-services like Apple Music, iTunes, Apple Pay, and a new credit card partnership with Goldman Sachs. The service business has become an increasingly large, and therefore important, portion of Apple’s total revenue. As iPhone sales continue to plateau, further growth in the services sector will become the most critical aspect of the company’s earnings report. It will also help the California-based company compete with competitors like Microsoft (MSFT) which has already transitioned heavily into providing services versus hardware. $$$$While the three themes carry different possibilities for Apple’s share price and potential to impact the broader market, each of them has the ability to spark volatility. That said, a highly anticipated rate cut from the Federal Reserve on Wednesday has helped to depress Apple’s implied volatility ahead of earnings. $$$$To that end, the implied price-range after earnings is just $17. Despite the relatively acute range, it encompasses one notable point of resistance around $215. The level marks the stock’s swing high on May 1 and could arguably pose as the right brim of a prolonged cup and handle pattern. $$$$While the signal’s formation is far from perfect, a cup and handle pattern is typically followed by a bullish breakout when the cup’s brim is surpassed. An encouraging quarterly performance could see fundamentals align with technicals and drive AAPL shares through resistance at $215. Such a development would assist the stock in reclaiming all-time highs around $233. In the meantime, follow @PeterHanksFX on Twitter for stock updates and analysis.$$$$--Written by Peter Hanks, Junior Analyst for DailyFX.com.$$$$Contact and follow Peter on Twitter @PeterHanksFX.$$$$Read more:Dow Jones, Nasdaq 100, S&P 500, DAX 30, FTSE 100 Forecast.
Bitcoin Price Chart is Coiled like a Spring, will it Bounce or Break?	https://www.dailyfx.com/forex/market_alert/2019/07/30/Bitcoin-Price-Chart-is-Coiled-like-a-Spring-will-it-Bounce-or-Break.html	1564506000	Bitcoin is up 153% in the year-to-date, but recent price action suggests the crypto’s bullish trend is threatened.$$$$To that end, an ascending trendline from mid-May could mark the line in the sand for medium-term BTCUSD price.$$$$Interested in cryptocurrency? Check out our Bitcoin Predictions & Facebook Libra Podcast with Tone Vays.	After surging 260% in 2019 to nearly $14,000 last month, Bitcoin is taking a breather and threatening a critical tailwind to its continuation higher. The ascending trendline from mid-May provided support in June and has done so again in late July. A series of recent tests have probed the line, but bulls appear unwilling to surrender at this time. That said, hourly stochastic RSI is tiptoeing into overbought territory and could see bears pressure price back down to the level – which now enjoys confluence with a Fibonacci level at $9,545. If confluent support is unable to rebuke bears at this level, it is a worrisome sign for Bitcoin in the coming days.$$$$Interested in longer-term trades? Check out our Third Quarter Forecasts for Gold, EURUSD and more.$$$$Chart created in TradingView.$$$$Over the longer-term however, stochastic RSI is wading in oversold territory as RSI continues to trend lower alongside price. Should the confluence of support keep Bitcoin afloat and allow bulls to retake control, resistance may reside at the 50% retracement level around $11,525 and around $12,000 marked by the descending trendline from June’s high. If price holds above support, BTC may work itself into somewhat of a wedge marked by the converging trendlines. $$$$Chart created in TradingView.$$$$If, on the other hand, Bitcoin bulls are unable to hold above $9,545, a break beneath could quickly accelerate into a larger move as bullish bets unfold and the overarching trend higher is called into question. In this circumstance, initial support would look to reside around $7,093 – marked by the 23.6% Fib level. Further, Bitcoin volatility has been relatively muted as the cryptocurrency slowly bleeds to support but a failure at this level would likely spark volatility as traders look to reposition amid the new technical landscape. $$$$--Written by Peter Hanks, Junior Analyst for DailyFX.com.$$$$Contact and follow Peter on Twitter @PeterHanksFX.$$$$Read more:Stock Market Outlook: Top 3 Themes to Watch in AAPL Earnings.
EURUSD Directionless on EZ Mixed Data, Awaits Fed Rate Decision	https://www.dailyfx.com/forex/market_alert/2019/07/31/EURUSD-Directionless-on-EZ-Mixed-Data-Awaits-Fed-Rate-Decision.html	1564565400	EURUSD recovered some ground in the morning session but mixed EZ data failed to provide a direction ahead of the Fed’s rate decision.$$$$German inflation managed to pick up slightly in the month of July, but Eurozone price growth remains uncomfortably low, ECB under pressure to provide further stimulus.$$$$A host of US data is expected to keep the pair highly volatile throughout the day.	EURUSD has been on the upswing most of the week as key data is released. The pair broke above the 1.1150 line on Tuesday as German inflation for the month of July proved to be better than expected, easing some concerns about its economy. The pair was also helped by some dollar weakness seen on the back of a possible fallout on Chinese – US trade talks currently underway in Shanghai. The dollar has also remained subdued as investors await the highly anticipated Fed rate decision to be announced later today, with expectations that current rates will be cut 25-bps points to 200-225bps, with some even talking about a 50-bps cut, although this may be an outlier. Despite the US economy performing well with a “robust” jobs market, the cut in rates is warranted mostly to keep in line with other Central Banks and to minimise the risk of a possible recession on the back of Donald Trump’s trade war with China. Tune into DailyFX Chief Strategist John Kicklighter’s live webinarcovering the FOMC rate decision.$$$$EURUSD Q3 Forecast.$$$$German retail and employment figures out this morning also provided some relief to the German economy as retail sales grew 3.5% in June after falling 1.7% in the month of May. The unemployment rate remained unchanged at 5% in the month of July, but unemployment claims increase by 1k rather than 2k initially expected. French and Spanish data provided a gloomier picture for the euro as French inflation turned negative with prices falling 0.2% in the latest month bringing the yearly figure to 1.1%, well below the 2% price target set by the ECB. French GDP also took a hit as the yearly growth fell to 1.1% from 1.2% and below expectations of 1.3%. The Spanish economy only grew 0.5% in the second quarter of the year, below expectations of 0.6%, bringing yearly GDP to 2.3%. $$$$Eurozone Headline inflation fell to 1.1% in July as prices have been in a steady decline since the beginning of the year. Core inflation, which excludes volatile prices, fell to 0.9%, below expectations of 1%. The continued fall in prices within the Eurozone has become a cause of concern for many economists as the current situation increases the risks of entering a deflationary spiral that can lead to stagflation. Despite the ECB having various monetary stimulus tools in place for the last few years, prices have failed to pick up to their desired target of around 2%. With their forward guidance having been changed in the latest meeting to accommodate the need for more monetary stimulus, the question remains whether the Central Bank can actually mange to influence prices and if their reaction of stopping any stimulus as soon as prices start to pick up may not be the most accurate. To try and achieve better price stability Mario Draghi has commented that the ECB will study their current inflation goal so that it is more accommodative with trying to achieve symmetry around the 2% goal. $$$$The Eurozone economy grew 0.2% in the month of July which led to yearly GDP being 1.1%, above expectations of just 1%. The unemployment rate was unchanged at 7.5% in June but the May figure was revised downward to 7.6%.$$$$ Euro Forecast Trading Guide.$$$$The mixed sentiment from the Eurozone data leaves EURUSD highly sensitive to US data to consolidate a direction.Out later today we also have ADP nonfarm employment change which gives some insight into Nonfarm Payroll figures to be released on Friday. We can expect to see some volatility in US pairs on the back of this, leading into oil inventory figures and then finally the Fed rate decision at 1800 GMT. With enough data to keep markets busy, any break below 1.1130 will see EURUSD continue to head towards monthly-lows of 1.1110.$$$$Eurozone Debt Crisis: How to Trade Future Disasters – Martin Essex, MSTA, Analyst and Editor.$$$$KEY TRADING RESOURCES:$$$$--- Written by Daniela Sabin Hathorn, Junior Analyst.$$$$To contact Daniela, email her at Daniela.Sabin@ig.com.$$$$Follow Daniela on Twitter @HathornSabin.
EURUSD Price Remains Fragile After German Industrial Production Slumps	https://www.dailyfx.com/forex/market_alert/2019/08/07/EURUSD-Price-Remains-Fragile-After-German-Industrial-Production-Slumps.html	1565175600	German industrial production much weaker-than-expected. $$$$ECB needs to pump the economy, and quick.	Q3 2019 EUR and USD Forecasts andTop Trading Opportunities.$$$$The latest German industrial production data highlights the weakness plaguing the eurozone’s historic growth engine. The latest German release will heap pressure on ECB President Mario Draghi to cut interest rates further into negative territory at the September central meeting, as well as detailing additional QE.$$$$German industrial production fell by -1.5% on a month-on-month basis, while on an annualized basis production fell by -5.2%, a multiyear low. Both releases missed expectations.$$$$In June the German Bundesbank lowered their 2019 German GDP forecast to just 0.6% from the 1.6% forecast it made in December 2018, highlighting ongoing trade concerns. The latest German GDP numbers are released next Wednesday.$$$$Keep up to date with all key economic data and event releases via the DailyFX Economic Calendar.$$$$The German government bond yield curve, a closely-watched indicator of interest rate and inflation expectations and the eurozone proxy, is now negative all the way out to 30-years, effectively meaning that investors are locking in losses for the right to buy German debt.$$$$The daily EURUSD chart shows Monday’s sharp gains being eroded with further downside all the way back to the 1.1100 level possible. There are a few recent highs between 1.1152 and 1.1162 that may slow any sell-off, while to the upside yesterday’s 3-week high at 1.1250 is unlikely to be tested in the short-term unless the US dollar falls sharply.$$$$IG Client Sentiment data shows traders are 55.0% net-long EURUSD, a bearish contrarian bias. However, recent daily and weekly positional changes suggest that EURUSD may soon reverse higher.$$$$Traders may be interested in two of our trading guides – Traits of Successful Traders and Top Trading Lessons – while technical analysts are likely to be interested in our latest Elliott Wave Guide.$$$$What is your view on EURUSD – bullish or bearish? You can let us know via the form at the end of this piece or you can contact the author at nicholas.cawley@ig.comor via Twitter @nickcawley1.$$$$https://www.dailyfx.com/sentiment?ref-author=Cawley.
